"customer_ID";"Age";"annual_income(USD)";"education_Basic";"education_2n Cycle";"education_Graduation";"education_Master";"education_PhD";"marital_Single";"marital_Married";"marital_Together";"marital_Divorced";"marital_Widow";"Kids_per_home";"Teens_per_home";"Customer_Days";"customer_years";"Education";"Marital_Status";"Age_group";"Income_bracket";"customer_months"
228;50;84835;0;0;1;0;0;0;0;0;1;0;0;0;2172;5;"Graduation";"Divorced";"45-54";"Upper Middle";72
229;57;57288;0;0;0;1;0;0;0;1;0;0;0;1;2163;5;"Masters";"Together";"55-65";"Middle Income";72
230;46;65640;0;0;0;0;1;0;0;1;0;0;0;1;2279;6;"PhD";"Together";"45-54";"Upper Middle";75
231;40;82497;0;0;1;0;0;0;1;0;0;0;0;0;2765;7;"Graduation";"Married";"35-44";"Upper Middle";92
232;38;23661;0;0;0;1;0;0;0;1;0;0;1;0;2366;6;"Masters";"Together";"35-44";"Low Income";78
233;31;66973;0;0;0;0;1;0;0;1;0;0;0;0;2567;7;"PhD";"Together";"25-34";"Upper Middle";85
234;49;30372;0;0;1;0;0;0;0;0;0;1;1;1;2710;7;"Graduation";"Widow";"45-54";"Middle Income";90
235;45;80427;0;0;0;0;1;0;1;0;0;0;0;1;2814;7;"PhD";"Married";"35-44";"Upper Middle";93
236;36;23228;0;0;1;0;0;0;1;0;0;0;1;0;2334;6;"Graduation";"Married";"35-44";"Low Income";77
237;44;33181;0;0;0;1;0;0;1;0;0;0;1;0;2336;6;"Masters";"Married";"35-44";"Middle Income";77
238;34;34320;0;0;0;0;1;0;0;1;0;0;1;0;2292;6;"PhD";"Together";"25-34";"Middle Income";76
239;49;16626;0;0;1;0;0;0;0;1;0;0;2;0;2324;6;"Graduation";"Together";"45-54";"Low Income";77
240;63;71113;0;0;1;0;0;0;1;0;0;0;0;1;2353;6;"Graduation";"Married";"55-65";"Upper Middle";78
241;62;79761;0;0;0;0;1;1;0;0;0;0;0;1;2427;6;"PhD";"Single";"55-65";"Upper Middle";80
242;55;29672;0;0;1;0;0;0;0;1;0;0;1;1;2633;7;"Graduation";"Together";"45-54";"Low Income";87
243;68;61010;0;0;0;0;1;0;0;1;0;0;0;1;2787;7;"PhD";"Together";"65+";"Upper Middle";92
244;59;64325;0;0;0;0;1;0;0;0;1;0;0;1;2666;7;"PhD";"Divorced";"55-65";"Upper Middle";88
245;72;83837;0;0;0;0;1;0;1;0;0;0;0;0;2719;7;"PhD";"Married";"65+";"Upper Middle";90
246;34;71952;0;0;1;0;0;0;1;0;0;0;1;0;2694;7;"Graduation";"Married";"25-34";"Upper Middle";89
247;68;55951;0;0;0;1;0;0;0;1;0;0;0;1;2834;7;"Masters";"Together";"65+";"Middle Income";94
248;50;38853;0;0;0;0;1;0;1;0;0;0;1;1;2196;6;"PhD";"Married";"45-54";"Middle Income";73
249;67;40464;0;0;1;0;0;1;0;0;0;0;0;1;2693;7;"Graduation";"Single";"65+";"Middle Income";89
250;51;65176;0;0;0;1;0;0;0;1;0;0;0;1;2767;7;"Masters";"Together";"45-54";"Upper Middle";92
251;54;69759;0;0;0;0;1;1;0;0;0;0;0;0;2403;6;"PhD";"Single";"45-54";"Upper Middle";80
252;53;22574;0;0;1;0;0;0;1;0;0;0;2;1;2403;6;"Graduation";"Married";"45-54";"Low Income";80
253;63;62187;0;0;1;0;0;0;1;0;0;0;0;0;2518;6;"Graduation";"Married";"55-65";"Upper Middle";83
254;45;44319;0;0;0;1;0;0;1;0;0;0;1;1;2232;6;"Masters";"Married";"35-44";"Middle Income";74
255;32;38872;0;0;1;0;0;0;1;0;0;0;1;0;2554;6;"Graduation";"Married";"25-34";"Middle Income";85
256;32;35388;0;1;0;0;0;0;0;0;1;0;1;0;2638;7;"2n_Cycle";"Divorced";"25-34";"Middle Income";87
257;46;72099;0;0;1;0;0;0;1;0;0;0;0;0;2769;7;"Graduation";"Married";"45-54";"Upper Middle";92
258;45;31160;0;0;0;1;0;1;0;0;0;0;1;0;2445;6;"Masters";"Single";"35-44";"Middle Income";81
259;44;70893;0;0;0;1;0;1;0;0;0;0;0;0;2667;7;"Masters";"Single";"35-44";"Upper Middle";88
260;61;38285;0;0;1;0;0;0;0;1;0;0;2;1;2164;5;"Graduation";"Together";"55-65";"Middle Income";72
261;44;51650;0;0;0;0;1;0;1;0;0;0;0;1;2208;6;"PhD";"Married";"35-44";"Middle Income";73
262;34;42386;0;0;0;1;0;0;0;1;0;0;1;0;2691;7;"Masters";"Together";"25-34";"Middle Income";89
263;44;14849;0;0;0;0;1;0;0;0;1;0;1;0;2521;6;"PhD";"Divorced";"35-44";"Low Income";84
264;47;51148;0;0;1;0;0;0;1;0;0;0;1;1;2655;7;"Graduation";"Married";"45-54";"Middle Income";88
265;46;30631;0;0;1;0;0;0;1;0;0;0;1;0;2511;6;"Graduation";"Married";"45-54";"Middle Income";83
266;38;68627;0;0;1;0;0;1;0;0;0;0;0;0;2692;7;"Graduation";"Single";"35-44";"Upper Middle";89
267;46;102692;0;0;1;0;0;0;0;0;1;0;0;0;2609;7;"Graduation";"Divorced";"45-54";"High Income";86
268;36;27255;0;0;1;0;0;0;1;0;0;0;1;0;2393;6;"Graduation";"Married";"35-44";"Low Income";79
269;44;60000;0;0;0;0;1;1;0;0;0;0;0;1;2713;7;"PhD";"Single";"35-44";"Middle Income";90
270;68;75278;0;0;1;0;0;0;0;1;0;0;0;0;2675;7;"Graduation";"Together";"65+";"Upper Middle";89
271;54;54198;0;0;1;0;0;0;1;0;0;0;1;1;2353;6;"Graduation";"Married";"45-54";"Middle Income";78
272;62;26490;0;1;0;0;0;0;0;1;0;0;0;0;2804;7;"2n_Cycle";"Together";"55-65";"Low Income";93
273;41;15287;0;0;1;0;0;0;0;0;1;0;1;0;2786;7;"Graduation";"Divorced";"35-44";"Low Income";92
274;70;54432;0;0;0;0;1;0;1;0;0;0;2;1;2575;7;"PhD";"Married";"65+";"Middle Income";85
275;42;28442;0;0;1;0;0;0;1;0;0;0;2;0;2284;6;"Graduation";"Married";"35-44";"Low Income";76
276;47;7500;0;0;1;0;0;1;0;0;0;0;1;0;2344;6;"Graduation";"Single";"45-54";"Very Low Income";78
277;42;38643;0;0;1;0;0;1;0;0;0;0;1;1;2371;6;"Graduation";"Single";"35-44";"Middle Income";79
278;60;62204;0;0;1;0;0;0;0;0;1;0;0;2;2814;7;"Graduation";"Divorced";"55-65";"Upper Middle";93
279;53;75702;0;0;1;0;0;0;0;1;0;0;1;1;2828;7;"Graduation";"Together";"45-54";"Upper Middle";94
280;29;86037;0;0;1;0;0;1;0;0;0;0;0;0;2702;7;"Graduation";"Single";"25-34";"Upper Middle";90
281;53;51479;0;0;1;0;0;0;1;0;0;0;1;1;2707;7;"Graduation";"Married";"45-54";"Middle Income";90
282;50;72940;0;0;1;0;0;0;1;0;0;0;0;0;2534;6;"Graduation";"Married";"45-54";"Upper Middle";84
283;34;29999;0;0;0;0;1;1;0;0;0;0;1;0;2660;7;"PhD";"Single";"25-34";"Low Income";88
284;54;37070;0;0;1;0;0;1;0;0;0;0;1;1;2625;7;"Graduation";"Single";"45-54";"Middle Income";87
285;52;75693;0;0;1;0;0;0;0;0;1;0;0;0;2729;7;"Graduation";"Divorced";"45-54";"Upper Middle";90
286;45;74165;0;0;0;0;1;0;0;0;1;0;0;0;2583;7;"PhD";"Divorced";"35-44";"Upper Middle";86
287;52;73455;0;0;1;0;0;0;0;0;0;1;0;0;2403;6;"Graduation";"Widow";"45-54";"Upper Middle";80
288;71;69372;0;0;1;0;0;0;0;1;0;0;0;0;2654;7;"Graduation";"Together";"65+";"Upper Middle";88
289;50;22070;0;0;1;0;0;0;0;1;0;0;1;0;2427;6;"Graduation";"Together";"45-54";"Low Income";80
290;35;29938;0;0;1;0;0;1;0;0;0;0;1;0;2404;6;"Graduation";"Single";"25-34";"Low Income";80
291;64;28839;0;0;0;1;0;0;0;1;0;0;1;1;2269;6;"Masters";"Together";"55-65";"Low Income";75
292;40;43974;0;0;0;0;1;0;1;0;0;0;1;0;2723;7;"PhD";"Married";"35-44";"Middle Income";90
293;65;50737;0;0;1;0;0;0;1;0;0;0;0;1;2573;7;"Graduation";"Married";"55-65";"Middle Income";85
294;52;69674;0;0;0;0;1;0;0;0;1;0;0;2;2562;7;"PhD";"Divorced";"45-54";"Upper Middle";85
295;36;35684;0;1;0;0;0;0;1;0;0;0;1;0;2227;6;"2n_Cycle";"Married";"35-44";"Middle Income";74
296;46;30899;0;0;0;0;1;1;0;0;0;0;1;0;2783;7;"PhD";"Single";"45-54";"Middle Income";92
297;51;54803;0;0;1;0;0;1;0;0;0;0;0;1;2836;7;"Graduation";"Single";"45-54";"Middle Income";94
298;63;40737;0;0;0;0;1;1;0;0;0;0;2;1;2362;6;"PhD";"Single";"55-65";"Middle Income";78
299;57;80124;0;0;1;0;0;0;1;0;0;0;0;0;2162;5;"Graduation";"Married";"55-65";"Upper Middle";72
300;37;24072;0;0;1;0;0;1;0;0;0;0;1;0;2598;7;"Graduation";"Single";"35-44";"Low Income";86
301;51;62187;0;0;0;0;1;0;0;0;0;1;0;1;2258;6;"PhD";"Widow";"45-54";"Upper Middle";75
302;48;30675;0;0;1;0;0;0;1;0;0;0;1;0;2753;7;"Graduation";"Married";"45-54";"Middle Income";91
303;51;55212;0;0;0;0;1;0;1;0;0;0;0;1;2742;7;"PhD";"Married";"45-54";"Middle Income";91
304;37;22010;0;0;1;0;0;0;0;1;0;0;1;0;2523;6;"Graduation";"Together";"35-44";"Low Income";84
305;50;44159;0;0;0;1;0;0;1;0;0;0;1;0;2171;5;"Masters";"Married";"45-54";"Middle Income";72
306;45;48178;0;0;1;0;0;0;1;0;0;0;1;1;2768;7;"Graduation";"Married";"35-44";"Middle Income";92
307;51;68462;0;0;0;0;1;0;1;0;0;0;0;0;2723;7;"PhD";"Married";"45-54";"Upper Middle";90
308;50;38097;0;0;0;0;1;0;1;0;0;0;1;1;2781;7;"PhD";"Married";"45-54";"Middle Income";92
309;70;59292;0;0;0;0;1;0;0;1;0;0;0;1;2540;6;"PhD";"Together";"65+";"Middle Income";84
310;59;63342;0;0;0;0;1;0;0;1;0;0;0;1;2780;7;"PhD";"Together";"55-65";"Upper Middle";92
311;48;40321;0;0;1;0;0;0;1;0;0;0;1;1;2494;6;"Graduation";"Married";"45-54";"Middle Income";83
312;50;29548;0;0;0;1;0;1;0;0;0;0;1;0;2463;6;"Masters";"Single";"45-54";"Low Income";82
313;31;33996;0;0;0;0;1;1;0;0;0;0;0;0;2450;6;"PhD";"Single";"25-34";"Middle Income";81
314;64;50898;0;0;0;1;0;0;0;1;0;0;1;1;2696;7;"Masters";"Together";"55-65";"Middle Income";89
315;61;61250;0;0;1;0;0;0;0;0;1;0;0;1;2719;7;"Graduation";"Divorced";"55-65";"Upper Middle";90
316;47;27190;1;0;0;0;0;0;0;1;0;0;1;0;2477;6;"Basic";"Together";"45-54";"Low Income";82
317;77;65073;0;0;0;1;0;0;1;0;0;0;0;0;2472;6;"Masters";"Married";"65+";"Upper Middle";82
318;54;67272;0;0;1;0;0;0;0;0;1;0;0;1;2349;6;"Graduation";"Divorced";"45-54";"Upper Middle";78
319;60;79530;0;0;1;0;0;0;1;0;0;0;0;0;2567;7;"Graduation";"Married";"55-65";"Upper Middle";85
320;54;63810;0;0;1;0;0;1;0;0;0;0;0;1;2754;7;"Graduation";"Single";"45-54";"Upper Middle";91
321;52;83664;0;0;0;0;1;0;0;0;1;0;1;1;2576;7;"PhD";"Divorced";"45-54";"Upper Middle";85
322;56;45989;0;0;1;0;0;1;0;0;0;0;0;1;2774;7;"Graduation";"Single";"55-65";"Middle Income";92
323;55;83003;0;0;1;0;0;0;0;1;0;0;0;0;2642;7;"Graduation";"Together";"45-54";"Upper Middle";88
324;48;38578;0;0;0;0;1;1;0;0;0;0;1;1;2531;6;"PhD";"Single";"45-54";"Middle Income";84
325;35;66503;0;0;1;0;0;1;0;0;0;0;1;0;2843;7;"Graduation";"Single";"25-34";"Upper Middle";94
326;39;39665;0;0;0;0;1;0;0;1;0;0;1;0;2559;7;"PhD";"Together";"35-44";"Middle Income";85
327;54;79946;0;0;1;0;0;0;0;0;0;1;0;0;2207;6;"Graduation";"Widow";"45-54";"Upper Middle";73
328;49;49505;0;0;0;1;0;0;1;0;0;0;1;1;2640;7;"Masters";"Married";"45-54";"Middle Income";88
329;64;66334;0;0;0;0;1;0;1;0;0;0;0;1;2611;7;"PhD";"Married";"55-65";"Upper Middle";87
330;71;51529;0;0;0;1;0;0;0;0;0;1;0;1;2454;6;"Masters";"Widow";"65+";"Middle Income";81
331;44;31615;0;0;1;0;0;0;0;0;1;0;1;0;2629;7;"Graduation";"Divorced";"35-44";"Middle Income";87
332;45;46098;0;0;0;1;0;1;0;0;0;0;1;1;2839;7;"Masters";"Single";"35-44";"Middle Income";94
333;41;60152;0;0;1;0;0;1;0;0;0;0;0;1;2617;7;"Graduation";"Single";"35-44";"Upper Middle";87
334;72;46681;0;0;0;0;1;0;0;1;0;0;0;2;2423;6;"PhD";"Together";"65+";"Middle Income";80
335;42;37717;0;0;0;0;1;0;1;0;0;0;1;0;2742;7;"PhD";"Married";"35-44";"Middle Income";91
336;49;32011;0;0;0;0;1;0;1;0;0;0;1;0;2470;6;"PhD";"Married";"45-54";"Middle Income";82
337;69;30833;0;0;1;0;0;0;1;0;0;0;1;1;2507;6;"Graduation";"Married";"65+";"Middle Income";83
338;47;37401;0;0;0;0;1;0;1;0;0;0;1;0;2213;6;"PhD";"Married";"45-54";"Middle Income";73
339;56;48920;0;0;1;0;0;0;1;0;0;0;0;2;2411;6;"Graduation";"Married";"55-65";"Middle Income";80
340;56;18701;0;0;1;0;0;1;0;0;0;0;1;1;2549;6;"Graduation";"Single";"55-65";"Low Income";84
341;50;22585;0;0;1;0;0;1;0;0;0;0;0;0;2627;7;"Graduation";"Single";"45-54";"Low Income";87
342;58;72025;0;0;1;0;0;0;0;1;0;0;0;0;2748;7;"Graduation";"Together";"55-65";"Upper Middle";91
343;34;7500;0;1;0;0;0;0;1;0;0;0;1;0;2666;7;"2n_Cycle";"Married";"25-34";"Very Low Income";88
344;76;55614;0;0;0;0;1;0;0;0;1;0;0;0;2373;6;"PhD";"Divorced";"65+";"Middle Income";79
345;30;24279;1;0;0;0;0;0;1;0;0;0;0;0;2706;7;"Basic";"Married";"25-34";"Low Income";90
346;45;47682;0;1;0;0;0;0;0;0;0;1;0;1;2658;7;"2n_Cycle";"Widow";"35-44";"Middle Income";88
347;61;89120;0;0;0;1;0;0;0;1;0;0;0;0;2263;6;"Masters";"Together";"55-65";"Upper Middle";75
348;39;36143;0;0;0;1;0;1;0;0;0;0;1;0;2250;6;"Masters";"Single";"35-44";"Middle Income";75
349;38;18492;0;0;0;1;0;0;0;1;0;0;1;0;2183;5;"Masters";"Together";"35-44";"Low Income";72
350;51;72679;0;0;1;0;0;1;0;0;0;0;0;1;2443;6;"Graduation";"Single";"45-54";"Upper Middle";81
351;31;28691;0;0;1;0;0;0;1;0;0;0;1;0;2519;6;"Graduation";"Married";"25-34";"Low Income";83
352;59;84865;0;0;0;0;1;1;0;0;0;0;0;0;2575;7;"PhD";"Single";"55-65";"Upper Middle";85
353;31;30279;0;0;1;0;0;1;0;0;0;0;1;0;2705;7;"Graduation";"Single";"25-34";"Middle Income";90
354;43;57954;0;0;0;1;0;0;0;1;0;0;1;1;2170;5;"Masters";"Together";"35-44";"Middle Income";72
355;74;44124;0;0;0;0;1;0;0;1;0;0;0;1;2573;7;"PhD";"Together";"65+";"Middle Income";85
356;49;10245;0;0;1;0;0;1;0;0;0;0;1;0;2569;7;"Graduation";"Single";"45-54";"Low Income";85
357;58;59432;0;0;0;1;0;0;0;0;1;0;0;1;2601;7;"Masters";"Divorced";"55-65";"Middle Income";86
358;58;65316;0;0;1;0;0;0;1;0;0;0;1;1;2590;7;"Graduation";"Married";"55-65";"Upper Middle";86
359;72;56223;0;0;0;0;1;0;1;0;0;0;0;1;2350;6;"PhD";"Married";"65+";"Middle Income";78
360;35;64355;0;0;0;0;1;0;1;0;0;0;1;0;2833;7;"PhD";"Married";"25-34";"Upper Middle";94
361;46;82584;0;0;0;1;0;0;1;0;0;0;0;0;2549;6;"Masters";"Married";"45-54";"Upper Middle";84
362;38;28567;0;0;1;0;0;1;0;0;0;0;1;0;2536;6;"Graduation";"Single";"35-44";"Low Income";84
363;68;43776;0;0;0;1;0;0;0;1;0;0;1;1;2670;7;"Masters";"Together";"65+";"Middle Income";89
364;45;81169;0;0;0;1;0;1;0;0;0;0;0;0;2600;7;"Masters";"Single";"35-44";"Upper Middle";86
365;31;42387;0;0;1;0;0;0;1;0;0;0;1;0;2767;7;"Graduation";"Married";"25-34";"Middle Income";92
366;59;66426;0;0;0;0;1;0;0;1;0;0;0;1;2429;6;"PhD";"Together";"55-65";"Upper Middle";80
367;32;68655;0;0;1;0;0;1;0;0;0;0;0;0;2847;7;"Graduation";"Single";"25-34";"Upper Middle";94
368;69;47352;0;0;0;1;0;0;0;1;0;0;0;1;2603;7;"Masters";"Together";"65+";"Middle Income";86
369;67;53653;0;0;1;0;0;0;0;0;0;1;0;0;2758;7;"Graduation";"Widow";"65+";"Middle Income";91
370;45;52614;0;0;0;0;1;1;0;0;0;0;0;1;2734;7;"PhD";"Single";"35-44";"Middle Income";91
371;74;18100;0;0;1;0;0;0;1;0;0;0;0;0;2486;6;"Graduation";"Married";"65+";"Low Income";82
372;53;44931;0;0;1;0;0;0;0;1;0;0;0;1;2321;6;"Graduation";"Together";"45-54";"Middle Income";77
373;42;55563;0;0;1;0;0;0;0;0;1;0;0;1;2244;6;"Graduation";"Divorced";"35-44";"Middle Income";74
374;63;78618;0;0;1;0;0;0;1;0;0;0;0;0;2798;7;"Graduation";"Married";"55-65";"Upper Middle";93
375;53;67309;0;1;0;0;0;0;0;1;0;0;1;1;2681;7;"2n_Cycle";"Together";"45-54";"Upper Middle";89
376;52;70777;0;0;0;1;0;0;1;0;0;0;0;1;2283;6;"Masters";"Married";"45-54";"Upper Middle";76
377;59;36443;0;0;1;0;0;0;1;0;0;0;1;1;2670;7;"Graduation";"Married";"55-65";"Middle Income";89
378;54;38179;0;0;0;1;0;0;1;0;0;0;1;1;2631;7;"Masters";"Married";"45-54";"Middle Income";87
379;52;43795;0;0;0;1;0;0;0;1;0;0;0;1;2415;6;"Masters";"Together";"45-54";"Middle Income";80
380;79;93027;0;0;0;0;1;0;1;0;0;0;0;0;2601;7;"PhD";"Married";"65+";"High Income";86
381;49;35178;0;0;0;1;0;0;1;0;0;0;1;0;2694;7;"Masters";"Married";"45-54";"Middle Income";89
382;29;68682;0;0;0;0;1;0;0;1;0;0;0;0;2425;6;"PhD";"Together";"25-34";"Upper Middle";80
383;44;65665;0;0;1;0;0;0;1;0;0;0;0;1;2368;6;"Graduation";"Married";"35-44";"Upper Middle";78
384;30;26095;0;0;1;0;0;1;0;0;0;0;1;0;2523;6;"Graduation";"Single";"25-34";"Low Income";84
385;49;43824;0;0;1;0;0;0;1;0;0;0;1;1;2811;7;"Graduation";"Married";"45-54";"Middle Income";93
386;61;71367;0;0;1;0;0;0;0;1;0;0;0;0;2469;6;"Graduation";"Together";"55-65";"Upper Middle";82
387;56;75236;0;0;1;0;0;0;1;0;0;0;0;1;2375;6;"Graduation";"Married";"55-65";"Upper Middle";79
388;36;15345;0;0;1;0;0;0;0;1;0;0;1;0;2826;7;"Graduation";"Together";"35-44";"Low Income";94
389;51;30822;0;0;1;0;0;1;0;0;0;0;1;0;2539;6;"Graduation";"Single";"45-54";"Middle Income";84
390;60;63381;0;0;1;0;0;0;0;1;0;0;0;1;2791;7;"Graduation";"Together";"55-65";"Upper Middle";93
391;76;80184;0;0;0;1;0;0;1;0;0;0;0;0;2279;6;"Masters";"Married";"65+";"Upper Middle";75
392;33;23442;0;0;1;0;0;1;0;0;0;0;1;0;2711;7;"Graduation";"Single";"25-34";"Low Income";90
393;31;81217;0;0;1;0;0;1;0;0;0;0;0;0;2504;6;"Graduation";"Single";"25-34";"Upper Middle";83
394;49;78642;0;0;0;0;1;0;0;1;0;0;0;1;2593;7;"PhD";"Together";"45-54";"Upper Middle";86
395;41;90300;0;0;1;0;0;0;0;1;0;0;0;0;2336;6;"Graduation";"Together";"35-44";"High Income";77
396;34;41411;0;0;1;0;0;0;0;0;1;0;0;0;2363;6;"Graduation";"Divorced";"25-34";"Middle Income";78
397;26;80134;0;0;1;0;0;0;0;1;0;0;0;0;2294;6;"Graduation";"Together";"25-34";"Upper Middle";76
398;64;54603;0;0;0;1;0;0;0;1;0;0;1;1;2514;6;"Masters";"Together";"55-65";"Middle Income";83
399;39;91065;0;0;1;0;0;1;0;0;0;0;0;0;2651;7;"Graduation";"Single";"35-44";"High Income";88
400;38;79908;0;0;1;0;0;0;1;0;0;0;0;0;2609;7;"Graduation";"Married";"35-44";"Upper Middle";86
401;46;45207;0;0;0;0;1;0;1;0;0;0;1;1;2755;7;"PhD";"Married";"45-54";"Middle Income";91
402;50;15315;0;1;0;0;0;0;1;0;0;0;0;0;2489;6;"2n_Cycle";"Married";"45-54";"Low Income";82
403;53;47821;0;1;0;0;0;0;0;1;0;0;1;1;2411;6;"2n_Cycle";"Together";"45-54";"Middle Income";80
404;67;48686;0;0;1;0;0;0;1;0;0;0;1;2;2366;6;"Graduation";"Married";"65+";"Middle Income";78
405;61;87771;0;0;1;0;0;0;0;1;0;0;0;1;2562;7;"Graduation";"Together";"55-65";"Upper Middle";85
406;55;30630;0;0;1;0;0;0;0;0;1;0;1;1;2312;6;"Graduation";"Divorced";"45-54";"Middle Income";77
407;69;29298;0;0;0;1;0;0;0;1;0;0;1;1;2454;6;"Masters";"Together";"65+";"Low Income";81
408;69;27450;0;0;0;1;0;0;1;0;0;0;0;0;2599;7;"Masters";"Married";"65+";"Low Income";86
409;41;47691;0;0;1;0;0;1;0;0;0;0;0;1;2518;6;"Graduation";"Single";"35-44";"Middle Income";83
410;51;33581;0;0;0;0;1;0;1;0;0;0;2;0;2696;7;"PhD";"Married";"45-54";"Middle Income";89
411;37;39453;0;0;1;0;0;0;0;1;0;0;1;0;2246;6;"Graduation";"Together";"35-44";"Middle Income";74
412;41;62499;0;0;0;1;0;0;0;1;0;0;1;0;2361;6;"Masters";"Together";"35-44";"Upper Middle";78
413;42;33039;0;0;1;0;0;0;1;0;0;0;1;0;2452;6;"Graduation";"Married";"35-44";"Middle Income";81
414;49;26850;0;1;0;0;0;0;0;1;0;0;1;1;2231;6;"2n_Cycle";"Together";"45-54";"Low Income";74
415;71;67911;0;0;0;0;1;0;0;1;0;0;0;1;2197;6;"PhD";"Together";"65+";"Upper Middle";73
416;50;38200;0;0;1;0;0;0;0;1;0;0;1;1;2728;7;"Graduation";"Together";"45-54";"Middle Income";90
417;33;73454;0;0;0;1;0;1;0;0;0;0;0;0;2279;6;"Masters";"Single";"25-34";"Upper Middle";75
418;40;81741;0;0;1;0;0;1;0;0;0;0;0;0;2537;6;"Graduation";"Single";"35-44";"Upper Middle";84
419;46;44989;0;0;1;0;0;0;1;0;0;0;0;1;2814;7;"Graduation";"Married";"45-54";"Middle Income";93
420;34;92910;0;0;1;0;0;0;1;0;0;0;0;0;2225;6;"Graduation";"Married";"25-34";"High Income";74
421;65;79800;0;0;1;0;0;0;0;0;0;1;0;0;2803;7;"Graduation";"Widow";"55-65";"Upper Middle";93
422;29;42691;0;0;1;0;0;0;1;0;0;0;0;0;2476;6;"Graduation";"Married";"25-34";"Middle Income";82
423;49;71499;0;0;0;1;0;0;0;1;0;0;0;1;2528;6;"Masters";"Together";"45-54";"Upper Middle";84
424;59;61794;0;0;0;1;0;0;1;0;0;0;0;1;2447;6;"Masters";"Married";"55-65";"Upper Middle";81
425;52;38443;0;0;0;0;1;0;1;0;0;0;1;1;2312;6;"PhD";"Married";"45-54";"Middle Income";77
426;35;19986;0;0;1;0;0;0;1;0;0;0;1;0;2386;6;"Graduation";"Married";"25-34";"Low Income";79
427;42;38593;0;1;0;0;0;1;0;0;0;0;1;0;2448;6;"2n_Cycle";"Single";"35-44";"Middle Income";81
428;67;70503;0;0;1;0;0;0;1;0;0;0;0;0;2796;7;"Graduation";"Married";"65+";"Upper Middle";93
429;50;62466;0;1;0;0;0;0;1;0;0;0;0;1;2324;6;"2n_Cycle";"Married";"45-54";"Upper Middle";77
430;65;53863;0;0;1;0;0;0;0;1;0;0;0;1;2202;6;"Graduation";"Together";"55-65";"Middle Income";73
431;57;48799;0;0;0;0;1;0;0;0;1;0;0;1;2395;6;"PhD";"Divorced";"55-65";"Middle Income";79
432;76;65275;0;0;1;0;0;0;1;0;0;0;0;0;2611;7;"Graduation";"Married";"65+";"Upper Middle";87
433;61;24221;0;0;1;0;0;0;0;1;0;0;0;0;2472;6;"Graduation";"Together";"55-65";"Low Income";82
434;27;74293;0;0;1;0;0;1;0;0;0;0;0;0;2215;6;"Graduation";"Single";"25-34";"Upper Middle";73
435;36;39684;0;0;0;0;1;1;0;0;0;0;1;0;2784;7;"PhD";"Single";"35-44";"Middle Income";92
436;45;92163;0;0;0;1;0;0;1;0;0;0;0;0;2723;7;"Masters";"Married";"35-44";"High Income";90
437;55;69882;0;0;0;1;0;1;0;0;0;0;0;0;2390;6;"Masters";"Single";"45-54";"Upper Middle";79
438;31;75433;0;0;1;0;0;0;1;0;0;0;1;0;2244;6;"Graduation";"Married";"25-34";"Upper Middle";74
439;33;25545;0;0;1;0;0;0;1;0;0;0;1;0;2818;7;"Graduation";"Married";"25-34";"Low Income";93
440;43;33178;0;0;1;0;0;0;0;1;0;0;1;0;2309;6;"Graduation";"Together";"35-44";"Middle Income";76
441;48;59973;0;0;0;0;1;0;1;0;0;0;0;0;2450;6;"PhD";"Married";"45-54";"Middle Income";81
442;45;17459;0;0;0;1;0;0;0;1;0;0;1;0;2442;6;"Masters";"Together";"35-44";"Low Income";81
443;66;27421;0;0;1;0;0;0;0;0;0;1;0;0;2723;7;"Graduation";"Widow";"65+";"Low Income";90
444;51;23910;0;0;1;0;0;0;0;0;1;0;1;0;2770;7;"Graduation";"Divorced";"45-54";"Low Income";92
445;74;51012;0;0;0;0;1;0;1;0;0;0;0;0;2596;7;"PhD";"Married";"65+";"Middle Income";86
446;24;7500;0;1;0;0;0;0;1;0;0;0;0;0;2756;7;"2n_Cycle";"Married";"Below 25";"Very Low Income";91
447;51;42169;0;0;0;1;0;0;1;0;0;0;1;1;2412;6;"Masters";"Married";"45-54";"Middle Income";80
448;34;32880;0;0;1;0;0;0;1;0;0;0;1;0;2731;7;"Graduation";"Married";"25-34";"Middle Income";91
449;42;26224;0;1;0;0;0;0;1;0;0;0;1;0;2549;6;"2n_Cycle";"Married";"35-44";"Low Income";84
450;62;77863;0;0;0;0;1;0;0;1;0;0;0;0;2373;6;"PhD";"Together";"55-65";"Upper Middle";79
451;39;31089;0;0;1;0;0;0;0;1;0;0;1;0;2840;7;"Graduation";"Together";"35-44";"Middle Income";94
452;70;27203;0;0;1;0;0;0;0;1;0;0;1;1;2851;7;"Graduation";"Together";"65+";"Low Income";95
453;33;17323;0;0;1;0;0;0;1;0;0;0;0;0;2786;7;"Graduation";"Married";"25-34";"Low Income";92
454;43;50353;0;0;0;1;0;0;1;0;0;0;0;0;2180;5;"Masters";"Married";"35-44";"Middle Income";72
455;53;76982;0;0;1;0;0;0;0;0;1;0;0;0;2293;6;"Graduation";"Divorced";"45-54";"Upper Middle";76
456;59;30081;0;0;1;0;0;1;0;0;0;0;0;1;2652;7;"Graduation";"Single";"55-65";"Middle Income";88
457;52;41728;0;0;1;0;0;0;0;1;0;0;1;0;2560;7;"Graduation";"Together";"45-54";"Middle Income";85
